Key;English;French;German;Polish;Spanish;Italian;Swedish;Czech;Hungarian;Dutch;Portuguese;Russian;Finnish;
175013DESC;Ethiopian troops have crossed the border, laying siege to several of our border fortresses. We have been waiting for this to happen for quite some time, and now we will finally destroy their petty state!;;;;;;;;;;;;
175014DESC;Why is this happening?\nWhat did we do wrong?\nIt didn't have to be like that. Somalians, a bunch of tribesmen... Against a professional army? What can their horses do against artillery?\nA lot, apparently.\nEthiopia is lost. Our core lands were spared, but the leadership wasn't. There is no regency anymore, no Emperor. There wasn't a peace agreement of any sort, they just occupied what they wanted and left what they didn't want. Is this really how the Empire meets its end?;;;;;;;;;;;;
175015DESC;With both the Emperor and many nobles dead, Ethiopia enters an interregnum. There was no central authority for a while, then an upstart was crowned a new Emperor. There were several upstarts, actually. Some of them were killed right away by angry mobs, some lost their first battle. Few made it to challenge the whole of Ethiopia. Just as we thought the Age of Princes was over, here came another one.;;;;;;;;;;;;
175016DESC;People die all the time. Of famine, of plague, of war. In the modern age, everyone blames violence of some sorts. Out of the aformentioned three, that would be war. But what if its negatives are exaggerated? Its death tolls overestimated?\nHow many lives did the original Age of Princes take? Nobody knows. But death was spread out over time. It was many people dying over years. And what about the Second Age of Princes? Many people died, we know that with much more certainty. Way more than died in the past, on average. Armies were bigger, methods were more brutal and effective. But it was quick, wasn't it? Not more than a few years. Maybe, it's better if many people die all at once, than over a large amount of time. Really, maybe more death brings peace faster?;;;;;;;;;;;;
175017DESC;Kassa Hailu in a big palace. Again. There were servants all around, but it was also eerily calm. At least, to Kassa. It didn't matter to him how it actually was. He had been in this environment for so long that it felt to him as if he already molded into it, became a part of the greater picture. Like a statue.\nHis familiarity with the usual flow of things also meant that he quickly noticed if there was something awry. And today was no simple day. Servants rushed across the palace, out of the window could be seen nobles and Marye's subordinates running around like ants on a disturbed anthill. It was never like that before!\nFinally, a messenger arrived to Kassa Hailu. After the usual ceremonial, he finally broke the news.\n'The Enderase is dead! He was shot dead in an ambush during a routine military campaign!'\nThe eerie calm returned. Followed by a ring in the ears. And a loud, almost deafening heartbeat.;;;;;;;;;;;;
175018DESC;Fot most of history, Ethiopia viewed the western tribes of the Nile as nothing more than a source of free workforce and soldiers with extremely twisted morals. During the Empire's height, we established tributary relations with the closest of these tribes, even converting some to Christianity. But full integration was never a consideration. Many factors push us to reevaluate this choice, but it is clearly too early to push for something this big. We will limit ourselves to seizing the borderlands, which are the most familiar with our ways, and prepare an expedition further west.;;;;;;;;;;;;
175019DESC;Violence is the most effective means to gain and control power, especially so in post-Zemene Mesafint Ethiopia. Being able to get hold of these means became the most important skills a polititian could have mastered. All sorts of methods were employed: bribes, flattery, clever reassignments and promotions, etc.\nThe two main sources of political power in Ethiopia made sure to do all of these things. However, in a state of diarchy, legitimacy, not legality, becomes the capital that makes people follow the orders. The Regency knew that it was on the backfoot there, as there is no way to legitimately justify keeping the Emperor in chains. And when He is an ambitious fellow, it becomes only a matter of time until he lures enough men to his side to upturn the existing order.\nThe Regency wasn't surprised when news came of several high-ranking military officers declaring allegiance directly to the Tewodros II and stopping all communication with the Regency. The Regency knew its time was running out: the Emperor now has the upper hand.;;;;;;;;;;;;
175020DESC;For quite some times, the town of Azezo, located a little south from Gonder, was calmer than usual. Suspiciously calmer. This didn't raise any alarms in the Regency, despite the fact that the town was a massive military camp from which the Regency operated. Previously, the magnitude of the bureaucratic bustle in the town was truly a sight to behold, as both military and civilian reports were coming in droves, to be analysed and acted on by the authorities. Of those, a significant amount held massive political importance, but these were becoming rarer and rarer. Until they stopped coming in entirely.\nThis was not a sign of things improving in the countryside, or the country's politics becoming a little easier to navigate. What the Regency didn't know was that Azezo was being slowly encircled by regiments that were formally loyal, but failed to report own movements. The calm was broken when an official tried to leave the town to visit their family - eyebrows were raised, then realisation came, and the alarms were sounded. But the assault was already underway. It was too late.;;;;;;;;;;;;
175021DESC;Political maneuvering is never an easy task, too dangerous for many. But, seemingly, not for Tewodros II - his incredibly successful endeavours in swaying the Ethiopian society, both the higher-ups and the smallfolk, have completely isolated the Regency. They have lost practically all influence, with all of their efforts to maintain some sort of relevance falling in vain. Now, the last remnants of them are trying to save their faces by defecting to the Emperor's side, while others flee across the border. They are not pursued - there is nothing to gain from catching these traitors.;;;;;;;;;;;;
175022DESC;Ethiopian retreat from Nubia was comparatively orderly and very much non-chaotic, something which cannot be said about the events that unfolded in Syria, Egypt and pretty much every other part of the Empire. The local administration already consisted majorly of Nubians, and dealings with them were as effective as it got in the Imperial bureaucracy due to the region's high levels of integration.\nThe new Kingdom that arose after our retreat was not so keen on rejoining the Empire, though. We have changed their minds by force, and with the reintegration of Nubia come all of the benefits of the lands, including a loyal population and vast amounts of resources.;;;;;;;;;;;;
175023DESC;There are many things one could say about Somalia, most of them not very pleasant to hear. Though epithets with which Amhara mothers curse the Somalis are truly fascinating, politics stand (at least slightly) above that.\nSomalia was subjugated over the course of the 16-17th centuries. The northern part was directly annexed and integrated, largely thanks to a channeling of the migrating Oromos into the formerly Somali lands, while in the south it was decided to set up a friendly Silcis Sultanate, a client state and a guarantor of peace. When the Imperial armies kept facing defeat after defeat in the north, the disloyal Somalis rose up in the south, with the Geledi clan coming out on top. In their barbarous ways, they wished to end Ethiopia and create an empire of their own. But our valiant armies have shown them that under no circumstance shall Ethiopia bow to the savages!;;;;;;;;;;;;
175024DESC;There are many things one could say about Somalia, most of them not very pleasant to hear. Though epithets with which Amhara mothers curse the Somalis are truly fascinating, politics stand (at least slightly) above that.\nSomalia was subjugated over the course of the 16-17th centuries. The northern part was directly annexed and integrated, largely thanks to a channeling of the migrating Oromos into the formerly Somali lands, while in the south it was decided to set up a friendly Silcis Sultanate, a client state and a guarantor of peace. When the Imperial armies kept facing defeat after defeat in the north, the disloyal Somalis rose up in the south, with the Geledi clan coming out on top. In their barbarous ways, they wished to end Ethiopia and create an empire of their own. But our valiant armies have shown them that under no circumstance shall Ethiopia bow to the savages!;;;;;;;;;;;;
175025DESC;There are many things one could say about Somalia, most of them not very pleasant to hear. Though epithets with which Amhara mothers curse the Somalis are truly fascinating, politics stand (at least slightly) above that.\nSomalia was subjugated over the course of the 16-17th centuries. The northern part was directly annexed and integrated, largely thanks to a channeling of the migrating Oromos into the formerly Somali lands, while in the south it was decided to set up a friendly Silcis Sultanate, a client state and a guarantor of peace. When the Imperial armies kept facing defeat after defeat in the north, the disloyal Somalis rose up in the south, with the Geledi clan coming out on top. In their barbarous ways, they wished to end Ethiopia and create an empire of their own. But our valiant armies have shown them that under no circumstance shall Ethiopia bow to the savages!;;;;;;;;;;;;
175026DESC;Kordofan was always the most unstable of the Empire's peripheries. None have dealt us as many problems as the Fur nomads, Dinka raiders and disloyal locals. The balance in the region was kept by an artificially created Oromo population, which was moved here by the Imperial authorities with a single goal - to wage war against everyone and everything. And as the Empire started to cruble, things went downhill pretty quickly, with the Fur completely overtaking the region by 1737. The barbarians terribly mismanaged the lands and commited horrible atrocities against the locals. However disloyal they were, it was our duty to restore order in Kordofan. And we have finally achieved just that.;;;;;;;;;;;;
175027DESC;The reconquest of Egypt was a heavy task. It was proposed countless times during the times of Marye of Yejju, it was his dream and an object of much thought and theoretisation over the years. But now, we have finally succeeded in reclaiming the Empire's crown jewel. Alexandria, the seat of the Coptic Patriarchy, has been reconquered, we control a large population of loyal Copts and untold resources granted by the fertile Nile - all of these things are, once and for all, ours. Or, well, the Emperor's. Depends on how you look at it. But in any case, such a move has certainly put Ethiopia into the spotlight of Mediterranean politics once again.;;;;;;;;;;;;
175028DESC;The days following the death of Marye of Yejju were full of political activity. The Enderase was a feared man, a brutish warrior who could kill a man with just his bare hands... during an audience in the Imperial Palace. The country's bureaucracy relied entirely on him, as he stuffed all important government offices with his loyalists. It wasn't much of a surprise when almost immediately all of them started bickering, with many commiting horrible crimes in an attempt to imitate Marye, only to end up imprisoned or straight up executed.\nThe Emperor didn't just sit in his palace. With his captors' attention tuned elsewhere, he gained the much desired freedom to scheme together with the many of his loyalists, of whom he, to his own surprise, found many among the servants of Marye's brutal regime. And yet he failed to throw off the shackles of the Regency - several men loyal to Marye and his 'cause' declared that the Regency will stay, but without a regent, with them ruling together as a group. Emperor Tewodros stood in firm oppostion to this. And, for the first time in his life, he was able to express his will, as the leader of one of the two rival political groups.;;;;;;;;;;;;
175029DESC;'Western ways are the future!' - tell us the traders.\n'Their sciences have long since overtaken ours!' - tell us the educated men.\n'Their vision of the Christ makes more sense!' - say the converted commoners.\nAdvancement often comes at a cost. Emperor Tewodros firmly believes that modernisation of Ethiopia is the future, for he his education was heavily influenced by men invited from the West. He saw the efficiency of the newer ways, he saw the decadence of Zemene Mesafint. But sometimes, new ideas bring dangerous things. What some of our people that have visited a western port even once say is oftentimes borderline treason, and and the Regency is taking full advantage of it. The Emperor is left with a choice: either punishing these men accordingly, or letting it go, which will have its own, far graver consequences.;;;;;;;;;;;;
175030DESC;"The Negus Theodore, King of the kings of Ethiopia, had none of the insignia of sovereign majesty. Clothed very simply, he handled the pickaxe and the hammer like the lowest of his workmen, with the view of encouraging them by his example. He was in all things the man of energy, the fierce hero"\n- Emile Jonveaux, French traveller\nTewodros was nothing like what you would expect from an Emperor. Unless forced to, he rarely showed his royal descent, his high destiny or his the glory and majesty fit for the King of Kings. From early childhood, he mingled among the smallfolk, mastering the many arts and crafts of the commoners, and by that earning himself an impressive muscular physique.\nBut it is not the Emperor's duty to saw, plane and hammer, for there are countless men of lesser stature whose singular purpose from the state's point of view is to do just that. An Emperor must rule - that's his duty! And knowing Tewodros is a stubborn one, the Regency is taking full advantage of the Emperor's absence. Many are advising him to spend more time on combatting the Regency, for his commitment to a cause will bring massive results.;;;;;;;;;;;;
175031DESC;The Imperial bureaucracy is a heavy, clumsy machine that has degraded to relying purely on personal loyalties. Besides the fact that choosing a truly good and loyal clerk is an arduous and time-consuming task, there really isn't enough men out there to fill the roles. So, corruption inevitably surfaces: if your boss is paying you to cook the books, then you pay your subordinates to do the same!\nThis system creates a death loop, sort of a bubble, and when it pops, everything starts anew. Balance is eventually achieved, but at a heavy price. Perhaps, it would be wise to purge those for whom corruption became a habit, no matter the ruckus it will cause.;;;;;;;;;;;;
175032DESC;To most the news of the Negus' mental decline are just news, but recently more and more people have been feeling it on their own skin. Careless actions and weird, sometimes nonsensical orders have been an established status quo at the court for quite a while now. With time, the subordinates learned to create an imitation of obedience, pretending to follow the orders but never actually doing so. When such trickery falls through, Tewodros becomes furious, frequently executing the men he thinks are guilty, regardless of whether they actually are. Many are noting his resemblance with the old Marye of Yejju, who used to kill those who crossed him with his own bare hands.\nSuch terrible acts of violence are to be expected from Tewodros, say invited Western thinkers. All he knew from childhood was violence - he had seen it with his own eyes, he had to commit such acts himself in order to survive, and, with time, it became a habit. It's a miracle that this didn't begin earlier, they say.;;;;;;;;;;;;
175033DESC;They just never listen to me! I repeat time and time again, the garrison in Debre Markos is to be reduced down to 1241 men - for six months already! No, even more! Years! Decades! I told them to do it when I was twelve! Nevermind the regency, it wasn'teven that big of a thing for it. First Marye, then the idiots in Azezo, and now I have morons of my own! I should have replaced them already. And execute! Every single one of them! How could they mess up such an easy task?! It's thirty men less than I demanded! Goddamn saboteurs! ;;;;;;;;;;;;
175034DESC;Today, Ethiopia and the whole Coptic world mourns, as news spread of Emperor Tewodros' death. To the surprise of many, he passed peacefully in his sleep - considering his habits in the recent years, it was more expected that he would walk out of a window in a fit of rage or get murdered in a plot. While his final years haven't been his best, he still is regarded as one of the best Emperors Ethiopia has ever had. His magnificent acts in both internal and foreign politics brought the country from a unrest-ridden backwater to a regional hegemon, with major reforms being implemented despite strong social stigmas. Tewodros' son, Prince Alemayehu, will now take the throne as Tewoflos I. He is not expected to be a political genius like his father, but with a good Western education and a sound mind, he is sure to keep the Empire in good shape.;;;;;;;;;;;;
175035DESC;Somalia is a divided land, one where all peoples are divided into clans - lineages predicated upon genealogical proximity to a shared ancestor. Layered in all aspects of life, the clan is both a tool for identification and a way of life. Clans define in practice the relationships between all people and actors in Somalia.\nThere exist five major clans: Isaaq, Darod, Dir, Hawiye and Rahanweyn (of which come the Geledi). All of them coexist within the Geledi Sultanate, a polity established in 1721 after the fall of the Silcis Sultanate, a puppet of Ethiopia. Though initially extensively participating in the traditional clan rivalry, in 1762 the Geledi supported the other Somali clans in a grand uprising against Ethiopian rule, which led to the complete independence of what is today Somalia and the creation of a shaky confederation, which exists to this day. But it is not a secret that this state of affairs is not to last, as an old enemy is once again showing its head: Ethiopia is recovering after years of civil war. If Somalia is to prosper, the clans will have to be put down.;;;;;;;;;;;;
175036DESC;Each of the five main Somali clans claims a certain territory, giving the Government a harder time managing and controlling it. Though destroying the ancient societal stigmas accompanying the clan structure is beyond our capabilities, weakening the political elites of those clans and enforcing egalitarianism in the higher echelons of power is entirely possible, and it will be a major step towards strengthening the State and solidifying our power.\n\n§BHover over each of the options to see the requirements to crush a clan.§!;;;;;;;;;;;;
175037DESC;The Somali Uprising of 1762 was a truly glorious show of Somali interclan cooperation, contrasting with the terrible performance of the Ethiopian forces during the events. The initial encounters with the local Oromos were hard-won, but the numbers eventually overcame the Oromo discipline and vigor, opening the way for the clans to advance north towards Harar. There, Somali tribesmen met the actual Ethiopian army in all of its glory (albeit heavily weakened by prior defeats) - and scored a major victory, massacring a major portion of the enemy army during their retreat.\nThe Battle of Harar was the last blow for the Ethiopian Empire, as tensions on the homefront became too much to manage and the Imperial Army had to retreat from Egypt and Nubia. But it was also the apogee for the Somali military campaign, as, following the battle, a large portion of the army was lost due to internal conflicts, starvation and disease in the prolonged siege of the fort of Harar. Further advancement into Ethiopia was impossible - the Somalis were stopped at the foothills of the Ethiopian Highlands. But the site of the great victory at Harar will not be forgotten anytime soon, for it is a living testament to Somali will and the power of cooperation.;;;;;;;;;;;;
175038DESC;With European encroachment into Africa imminent, we find ourselves in need of delineating our border. We will lay claim to the lands beyond the Rift Valley and draw a proper line there in order to not find ourselves in a border conflict with a much stronger power.;;;;;;;;;;;;
175039DESC;Maasai tribes have been defeated by our forces, and many of them are not willing to remain as subjects. As such, a large number of them started migrating west, towards the lake Ukerewe, displacing the local Bantu tribes.;;;;;;;;;;;;
175040DESC;We have done the unthinkable: the ancient Somali clan system, which has defined relations between people on all levels of life, has been defanged and destroyed on a governmental level. Our legislation now considers every Somali to be equal to his kin, and any discrimination based on clan affiliation is outlawed. Clans still exist in the minds of the people, but without the support base. In the future, we can expect the clans to fade entirely, and for the idea of a Somali nation to prevail among our people.;;;;;;;;;;;;
169007DESC;Pick a debug option.\n\n§RDon't touch anything if you don't know what you are doing!;;;;;;;;;;;;
165038DESC;In $YEAR$, a failed coup attempt happened in $FROMCOUNTRY$, with the $FROMCOUNTRY_ADJ$ Government blaming $COUNTRY$ and accusing us of trying to subjugate their country. A rapid collapse of diplomatic relations ensued, and soon the two countries found themselves at war with each other. This was the start of the Kapok War - a prelude to Yue unification.;;;;;;;;;;;;
165039DESC;In $YEAR$, a failed coup attempt happened in $CAPITAL$, and though the perpetrators were unknown, the $COUNTRY_ADJ$ Government blamed their Southern neighbor and accused them of an attempt to subjugate the country. A rapid collapse of diplomatic relations ensued, and soon the two countries found themselves at war with each other. This was the start of the Kapok War - a prelude to Yue unification.;;;;;;;;;;;;
176000DESC;Maniyel was born to a common Christian family in the Nuba Mountains. His father wanted him to become a priest, just like himself, and the boy was educated accordingly - however, these plans were crushed, as the family was taken into slavery after a Fur raid on their village.\n\nAt the age of 19, Maniyel converted several dozen of his fellow slaves, most of whom were Dinka, to Christianity, and later staged an uprising against his captors. He and his band fled south, and, through wit and courage, he eventually became the most powerful chief of the region, having gathered an almost godlike reputation among the Dinka thanks to his impressive physique.\n\nHe assumed the title of Makk (King) and created a theocratic state, focusing the state's attention on spreading the Christian Faith, which was made easier by the semi-monotheistic nature of indigenous Dinka beliefs, as well as a similar Creation Myth.;;;;;;;;;;;;
176001DESC;Maniyel was born to a common Christian family in the Nuba Mountains. His father wanted him to become a priest, just like himself, and the boy was educated accordingly - however, these plans were crushed, as the family was taken into slavery by the pagan authorities of Taqali.\n\nAt the age on 19, Maniyel converted several dozen of his fellow slaves, most of whom were Dinka, to Christianity, and later staged an uprising against his captors. He and his band fled south, and, through wit and courage, he eventually became the most powerful chief of the region, having gathered an almost godlike reputation among the Dinka thanks to his impressive physique. After raising a strong army of Dinka tribesmen, he marched on Taqali and deposed the pagan authorities, seizing the state for himself.\n\nHe assumed the title of Makk (King) and created a theocratic state, focusing the state's attention on spreading the Christian Faith, which was made easier by the semi-monotheistic nature of indigenous Dinka beliefs, as well as a similar Creation Myth.;;;;;;;;;;;;
176002DESC;In $YEAR$, nearing the age of 60, Makk Maniyel has finally left our world. He died of a sudden illness contracted while preaching on the southern edges of the country, succumbing to it in just a few short days. It took a while for the news to reach Nubia, from where they spread to Ethiopia and Egypt, finally reaching the Partiarchate of Alexandria, with many voices immediately calling for his canonization. Meanwhile, in Maniyel's own congregation, things have been rather awkward, as the priests invited from abroad try to combat the myth of Maniyel's ascension to heaven, undoubtedly influenced by the population's recently pagan beliefs.\nNevertheless, the transition of power from Maniyel himself to his son was peaceful, and there is no doubt that Maniyel's conquests will continue.;;;;;;;;;;;;
176003DESC;Gondokoro Island, located on the east bank of the White Nile, is a trading station 1200 km south of Khartoum. Its importance lay in the fact that it was within a few kilometres of the limit of navigability of the Nile from Khartoum upstream. From this point the journey south to Uganda was continued overland. Due to this, it was a major hub of Christian missionary activity, beginning in the 17th century. Several missions have been set up here, including the most recent one in 1852 by an Austrian Catholic missionary Ignatius Knoblecher. None of them managed to survive due to the hostile environment, enemy raids, and other factors. Makk Maniyel decided to set up a massive administrative and military hub on the island, eventually moving his residence here, effectively making it the capital of the country.;;;;;;;;;;;;
176005DESC;The fabled Source of the Nile turned out to be a massive lake variously called Ukerewe, Nam Lolwe or Nyanza. The Europeans, however, thought that they could name it how they wanted to just because their explorers found it. Now we countrol the area around the lake, and we will name it how we want to.;;;;;;;;;;;;
177000DESC;The recent history of the Kurds is inexplicably tied to the Yazidi faith. Founded as an Islamic order in the 12th century, Yazidism combined secular and theocratic power in one man, a Shekh, who served the role of a political and religious leader. The faith became a force to be reckoned with in the 13th century, when the Greek assault on Anatolian Turks forced many of them to move east, with many of them passing through Yazidi lands and adopting the faith. The bolstered numbers of the Yazidi allowed Shekh Sharfadin to resist the Mongols and pass the rulership to his son Zeynedin, who, following the collapse of the Ilkhanate in the 1290s, expanded the domain under Ayyubid patronage. This is considered the founding point of the Sharfadin Shekhdom, also known as the Yazidi Empire.\nQuickly conquering large swathes of land, the Empire controlled most of Iraq, Eastern Anatolia and Western Persia, when an invasion by Timur brought the Yazidis to their knees, though remnants held out in Anatolia until 1435.\nAs of 1836, the center of Yazidi power lies around Lake Van, as Kurmanca proper was lost first to Ethiopia, then to a Greek-backed Assyria. And yet, maybe not all is lost for the Kurds.;;;;;;;;;;;;
177001DESC;Bedirxan is the hereditary head of the house of Rozhaki whose seat was the ancient Bitlis Castle. His dynasty ruled in Botan, the area currently controlled by the Assyrians, but during the Byzantine Expedition to Assyria in 1806 and the subsequent defeat of the Kurds, his family's domain was seized. He, together with the survivng members of his house, was forced to flee north, where he managed to overthrow the Emir of Bayazid and secure himself a new home. Bedirxan became known as a capable administrator, restoring the war-torn lands and allowing the population to grow massively. He also was a capable military leader, and in $YEAR$ he started his campaign against the neighboring Kurdish principalities to unite the independent Kurds and prepare to reclaim his domain down south.\nHis efforts were not accepted without resistance, as a Turkoman tribe under the leadership of Hizir Bey heard of the happenings as they were arriving from the lands west. Hizir decided to rally the resistance against Bedirxan, settling his tribe in Bitlis and becoming the de-facto Emir.;;;;;;;;;;;;
151038DESC;Our state is known by many names across the world. We call ourselves the Roman Empire, a name that has been passed down through millenia, our source of pride and a glorious legacy of the old Rome. But outside of the Empire's borders, names become not nearly as glorious, and oftentimes ugly and mocking. For the Russians and many Eastern Europeans we are known as the Greek Empire, a name despised by many as it is now thoroughly associated with the Hellenophiles. In Western and Central Europe, they use the name of our capital, the Byzantine Empire or the Empire of Constantinople.\nThere is no denial that to the outsiders, our claim to the legacy of Ancient Rome is doubtful at best, no matter how many reasons we might bring up to justify it. Times are changing, and modern diplomatic affairs require a single, centralised name for our country. It will be a hard thing to accept, but denial of the situation isn't going to help. Our mental reconciliation will have to start now.;;;;;;;;;;;;
177004DESC;When the Timurids swept away the Yazidi Empire, instead of chasing down the leftover tump states in Anatolia, they went into Syria and Egypt. The local Mamluks resisted with vigor, and yet, Egypt fell to Timurid forces in mere years. When their Empire collapsed in on itself due to succession crises, the Ethiopians swept in, quickly filling the power vacuum and reaching as far as Mesopotamia. Here, they transfered the administration of the conquered Yazidi lands to the local Assyrian Christians, who, despite having many religious disagreements with their Amhara overlords, were still viewed as more trustworthy than the Kurds. Persecution of the Yazidis was rampant, but despite multiple uprisings, the Ethiopians were only chased off in the 18th century. An Assyrian-Kurdish civil war ensued, which was barely won by Assyrian arms with the help of a massive Greek expedition.\nThe Assyrian power base is its Christian population, which only constitutes a plurality. Their weak state was unable to crush the Kurdish tribes, with many of them retaining a substantial degree of autonomy. They are undoubtedly disloyal - and a new Kurdish Uprising is already being prepared.;;;;;;;;;;;;
177005DESC;The defeat of Assyria completely changes the situation in the Middle East. The Christians have been pushed out of the region for the first time since the 16th century, and the self-proclaimed 'Protector of the Eastern Christians', a title taken by the Greek Emperor after their Assyrian Expedition, can't idly watch the Yazidis establish a strong state. Knowing that Constantinople will surely act up, we have sent them a delegation, asking to establish diplomatic ties in an attempt to mend the rift between us. And surprisingly, we weren't the only ones willing to come to a compromise - the Greeks realised that it was too late for an armed intervention, and they are now willing to come to terms with a Kurdish state on their border, but only if we concede some of our sovereignty. Our diplomats were able to secure this exact agreement: we give up all Arab-majority lands to neighboring powers, cease all attempts to incite the Anatolian Kurds to an uprising, and open our markets to the Greeks. The same diplomats tell us that these terms are final - if we decline, there will be war. What shall we do?;;;;;;;;;;;;
177006DESC;Assyria is a divided land. Kurds and Arabs, Nestorians and Miaphysites, Muslims and Yazidis - all of them live in the land between the Tigris and the Euphrates, brought here by the strange circumstances of history.\nThe Assyrians themselves were the underdogs of the Middle East since the Muslim conquest, through the Turkic-Mongol invasions, Yazidi rule and Timurid conquests. In the 16th century, Assyria was conquered by Ethiopia, who allowed the Christians to flourish for a price of spreading Coptic Christianity. Wars with the Sakarmans saw Assyria become a battlefield, and many of those discontented with Amhara rule fled to Shiraz, where Nestorianism was reinvigorated through the support of the Sakarman court, who sought to use it as a weapon. Indeed, in 1740 Ethiopia left Assyria, and it fell into Turki hands - then all Assyrians were united in the fight against the invaders, which was made easier with Greek support. Assyrians coalesced around the Patriarch of the East, who historically was the political leader of Assyria, and he became the ruler of a free Assyria when the Sakarman Empire fell into civil war in 1799.;;;;;;;;;;;;
177007DESC;In the final showdown, Assyria won. Whether by wit, superior armaments or tactics, or pure luck - we have crushed the Kurds, their largest uprising that we have ever met. No independent Kurdish state exists at this point, with their last mountain strongholds being taken by our armies. Now begins the long process of integration of the conquered tribes, who will need to be settled, educated and, maybe, converted to the True Faith.;;;;;;;;;;;;
177008DESC;Our efforts in integrating the Kurds have been largely successful, as expected. The nomadic pastoralist tribes are being encouraged to settle and participate in Assyria's economic system. Education in both Kurmanji and Assyrian has been implemented as well, which allows us to further streamline the dealings with the various tribes and slowly erase the familial identities. It seems like the Kurdish beast has finally been tamed.;;;;;;;;;;;;
177009DESC;The most horrible thing occurred: the Kurds and the Turks from the north have invaded our lands, their leader rallying the tribes in a daring attempt to claim independence for all Yazidis of our realm. Alongside the invasion from the north, several of the strongest Kurdish tribes rose up deep inside our lands, disrupting supply and ambushing our forces.\nSo begins the glorious fight for Assyria's survival - it isn't the first one, and it won't be the last one.;;;;;;;;;;;;
177010DESC;Our close ally in the east, Assyria, has found itself in an unfortunate situation. Having long experienced ethnoreligious tensions among its populace, Assyria was always ready to explode into a violent civil war between the Christian Assyrians and the Yazidi and Muslim Kurds and Turkomans. The burden that was too much to bear turned out to be the consolidation of the tribes around the lake Van by $FROMCOUNTRY$. With their support, an uprising occured in Assyria, supported by a full-scale invasion from the north.\nThis isn't the first time such a tragedy happened. Assyria practically owes its independence to us, as the newly-founded Assyrian state was almost destroyed in the late 18th century, when the region descended into infighting following the retreat of the Ethiopians. A military expedition sent by us in 1794 crushed the Kurds, albeit with heavy losses. It is due to the memory of this event, which is still very much alive in the hearts and minds of the polititians, we find ourselves unable to intervene again. We will do everything we can economically to support the Assyrians, but otherwise, we will have to hope that Assyria manages on its own.;;;;;;;;;;;;
177011DESC;As it becomes evident just now, neither hopes and prayers nor loans and arms were enough to secure Assyria's survival. They were utterly crushed by the Kurds, with many of their kind massacred by the heathens, with others fleeing towards Armeniakon. The Kurds promptly took over the former Assyrian lands, their forces reaching as far down south as Euphrates.\nSuch a failure of Imperial foreign policy caused substantial outrage in the capital. Once again, the Christians of the Middle East face a major defeat against the savages, with the Empire itself remaining as the only Christian power in the region. Although respected, such a rhethoric is very much less used than it would be expected, clearly indicating a change of times and a gradual movement towards more pragmatic and secular ways of reviewing foreign policy. A truly revolutionary change is the fact that the senate is willing to make a deal with the Kurds, as opposed to sending a direct military expedition. And it seems like the Kurds are willing to make compromises as well: we will recognize their state in exchange for them surrendering the Arab-populated lands and integrating their economy with ours.;;;;;;;;;;;;
177012DESC;As it becomes evident just now, neither hopes and prayers nor loans and arms were enough to secure Assyria's survival. They were utterly crushed by the Kurds, with many of their kind massacred by the heathens, with others fleeing towards Armeniakon. The Kurds promptly took over the former Assyrian lands, their forces reaching as far down south as Euphrates.\nSuch a failure of Imperial foreign policy caused substantial outrage in the capital. Once again, the Christians of the Middle East face a major defeat against the savages, with the Empire itself remaining as the only Christian power in the region. Although respected, such a rhethoric is very much less used than it would be expected, clearly indicating a change of times and a gradual movement towards more pragmatic and secular ways of reviewing foreign policy. A truly revolutionary change is the fact that the senate is willing to make a deal with the Kurds, as opposed to sending a direct military expedition. But our willingness to negotiate was not reciprocated kindly by the Kurds: they have refused any concessions on their side. This gives us a valid casus belli to invade and restore order - but shall we repeat history?;;;;;;;;;;;;
177017DESC;The Assyrian population has traditionally been divided between different Christian denominations, with internal schisms worsening as time went on. The centuries of Ethiopian rule caused a fair bit of tension due to the spread of the Ethiopian version of Chrtisianity. Despite minor theological differences (of, at least, that is what they seem to us), this spread was done more often than not with unnecessary force. Attempts to root out the ancient Church of the East caused many of their adherents (Nestorians) to flee north, into the Kurdish lands in which the Ethiopian Empire had no power. Generally amicable relations between the Yazidis and the Nestorians have taken a steep turn for the worse as of recently, due to the now-independent Assyrian state moving towards religious acceptance of various Christian groups. Alleged misionary activities and ties to Nineveh have prompted us to attack, with our intention being to root out potential traitors and safeguard the flanks. Later estimates by Western scholars variously put the death toll from 10,000 to 15,000.;;;;;;;;;;;;
177018DESC;As the Kurdish and Turkish tribesmen were moving south, there wasn't a single man in their ranks who did not harbor a burning hatred for the Assyrians, born out of centuries of feuding. They were eager to satisfy their revanchist desires by any means possible.\nThough the authorities attempted to curb such sentiments, knowing that it would hurt out relations with the Westerners, nothing short of a disaster unfolded in Assyria. Many fled north, to Anatolia, or across the Euphrates. Others, however, met a most terrible fate...;;;;;;;;;;;;
